,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
1117,IOSTUSDT,SPELLUSDT,0.02,-3.69,-3.37,6.52,59
785,ATOMUSDT,CREAMUSDT,0.0,-6.21,-3.37,0.6,57
124,BCHUSDT,CREAMUSDT,0.0,-5.82,-3.37,7.33,54
2299,DENTUSDT,BAKEUSDT,0.0,-5.69,-3.37,0.0,54
1439,FLOWUSDT,KDAUSDT,0.0,-5.77,-3.37,0.99,52
487,FILUSDT,KDAUSDT,0.0,-5.34,-3.37,3.43,51
1376,TLMUSDT,YGGUSDT,0.0,-4.27,-3.37,0.04,51
1451,LRCUSDT,SCUSDT,0.0,-4.58,-3.37,88.83,51
357,SUSHIUSDT,MASKUSDT,0.0,-6.13,-3.37,0.77,50
1789,SFPUSDT,SCUSDT,0.0,-4.44,-3.37,77.48,48
698,SANDUSDT,BATUSDT,0.0,-4.21,-3.37,3.91,48
888,YFIUSDT,KDAUSDT,0.0,-4.95,-3.37,3283.21,47
177,LINKUSDT,THETAUSDT,0.0,-4.69,-3.37,4.52,47
1768,YGGUSDT,DENTUSDT,0.01,-3.81,-3.37,861.77,46
1926,STXUSDT,1INCHUSDT,0.0,-5.0,-3.37,0.77,45
1775,YGGUSDT,BAKEUSDT,0.02,-3.61,-3.37,2.74,45
1007,ALGOUSDT,CREAMUSDT,0.0,-5.36,-3.37,0.02,44
758,ATOMUSDT,ALGOUSDT,0.04,-3.46,-3.37,34.84,44
550,XLMUSDT,CREAMUSDT,0.0,-5.93,-3.37,0.0,44
702,SANDUSDT,QTUMUSDT,0.0,-4.79,-3.37,0.42,43
649,COMPUSDT,STORJUSDT,0.0,-4.3,-3.37,120.49,43
1389,TLMUSDT,NEOUSDT,0.0,-4.84,-3.37,0.0,43
916,ICPUSDT,FTMUSDT,0.0,-5.04,-3.37,14.3,43
46,EOSUSDT,DASHUSDT,0.0,-4.89,-3.37,0.02,43
178,LINKUSDT,ATOMUSDT,0.02,-3.73,-3.37,0.57,43
1357,EGLDUSDT,CREAMUSDT,0.0,-5.67,-3.37,3.71,42
453,MATICUSDT,CREAMUSDT,0.0,-5.43,-3.37,0.03,42
738,MANAUSDT,CREAMUSDT,0.0,-5.51,-3.37,0.05,42
712,SANDUSDT,CREAMUSDT,0.0,-5.8,-3.37,0.07,42
1383,TLMUSDT,BICOUSDT,0.04,-3.41,-3.37,0.07,42
193,LINKUSDT,CREAMUSDT,0.0,-5.18,-3.37,0.34,41
1067,OMGUSDT,STORJUSDT,0.0,-4.8,-3.37,4.28,41
1935,STXUSDT,OCEANUSDT,0.01,-3.97,-3.37,2.33,41
1894,SCUSDT,IOTAUSDT,0.0,-4.31,-3.37,0.02,41
956,FTMUSDT,YGGUSDT,0.0,-5.83,-3.37,0.52,41
2459,XNOUSDT,CKBUSDT,0.0,-5.55,-3.37,210.84,41
2359,10000NFTUSDT,HNTUSDT,0.0,-4.3,-3.37,0.0,41
457,MATICUSDT,XNOUSDT,0.0,-5.4,-3.37,0.59,41
423,MATICUSDT,XLMUSDT,0.01,-3.84,-3.37,7.13,40
615,THETAUSDT,ATOMUSDT,0.01,-3.79,-3.37,0.13,40
2292,DENTUSDT,NEOUSDT,0.01,-3.88,-3.37,0.0,40
795,AVAXUSDT,CREAMUSDT,0.0,-4.91,-3.37,1.87,40
1296,MKRUSDT,PEOPLEUSDT,0.0,-4.18,-3.37,35779.94,40
2304,CREAMUSDT,XNOUSDT,0.0,-5.69,-3.37,18.24,40
1829,ZENUSDT,CREAMUSDT,0.0,-4.48,-3.37,0.93,39
686,LUNAUSDT,API3USDT,0.04,-3.46,-3.37,20.42,39
671,AXSUSDT,ONEUSDT,0.01,-3.78,-3.37,392.15,39
95,BCHUSDT,CRVUSDT,0.01,-3.79,-3.37,132.78,39
1088,OMGUSDT,BAKEUSDT,0.03,-3.54,-3.37,5.27,39
2397,HNTUSDT,SPELLUSDT,0.01,-3.88,-3.37,4562.62,39
2363,10000NFTUSDT,1000BTTUSDT,0.02,-3.65,-3.37,8.47,39
841,GRTUSDT,ICPUSDT,0.0,-5.43,-3.37,0.02,39
302,UNIUSDT,CREAMUSDT,0.0,-5.29,-3.37,0.22,38
1552,BATUSDT,CREAMUSDT,0.0,-5.56,-3.37,0.02,38
1930,STXUSDT,CREAMUSDT,0.02,-3.66,-3.37,0.03,38
2498,KDAUSDT,SCRTUSDT,0.0,-4.23,-3.37,1.16,38
1538,BATUSDT,QTUMUSDT,0.0,-4.52,-3.37,0.11,38
930,ICPUSDT,BICOUSDT,0.01,-3.89,-3.37,11.79,38
2466,CKBUSDT,BCHUSDT,0.03,-3.57,-3.37,0.0,38
1745,SXPUSDT,RVNUSDT,0.01,-4.07,-3.37,22.25,38
1758,YGGUSDT,ONEUSDT,0.04,-3.39,-3.37,18.69,38
2099,REEFUSDT,BICOUSDT,0.04,-3.42,-3.37,0.01,38
1213,GALAUSDT,RVNUSDT,0.0,-4.58,-3.37,3.68,38
1229,CELRUSDT,BICOUSDT,0.04,-3.47,-3.37,0.03,38
950,FTMUSDT,FLOWUSDT,0.03,-3.49,-3.37,0.21,37
1291,MKRUSDT,LRCUSDT,0.03,-3.53,-3.37,2080.91,37
1701,QTUMUSDT,IOTAUSDT,0.04,-3.41,-3.37,9.51,37
1464,ENSUSDT,SKLUSDT,0.0,-4.8,-3.37,76.62,37
634,THETAUSDT,CREAMUSDT,0.0,-4.87,-3.37,0.08,37
852,GRTUSDT,YGGUSDT,0.0,-4.61,-3.37,0.16,37
1867,LITUSDT,RSRUSDT,0.01,-3.81,-3.37,100.5,37
2402,HNTUSDT,1000BTTUSDT,0.0,-4.68,-3.37,11391.47,37
920,ICPUSDT,ONEUSDT,0.0,-4.8,-3.37,137.82,37
594,VETUSDT,FTMUSDT,0.01,-3.93,-3.37,0.05,37
1337,EGLDUSDT,BATUSDT,0.03,-3.53,-3.37,217.83,37
1349,EGLDUSDT,STXUSDT,0.02,-3.73,-3.37,132.04,37
314,XEMUSDT,TRXUSDT,0.0,-4.32,-3.37,1.65,37
1428,ILVUSDT,CREAMUSDT,0.02,-3.75,-3.37,13.05,37
478,FILUSDT,FLOWUSDT,0.0,-4.44,-3.37,3.46,36
2298,DENTUSDT,DGBUSDT,0.0,-4.4,-3.37,0.1,36
1367,RENUSDT,JASMYUSDT,0.04,-3.44,-3.37,14.99,36
1683,LPTUSDT,CREAMUSDT,0.0,-4.79,-3.37,0.55,36
254,DOTUSDT,LRCUSDT,0.0,-5.73,-3.37,19.9,36
512,SOLUSDT,RVNUSDT,0.03,-3.51,-3.37,1893.92,36
106,BCHUSDT,EGLDUSDT,0.02,-3.63,-3.37,1.97,36
716,SANDUSDT,XNOUSDT,0.01,-3.81,-3.37,1.22,36
1147,DASHUSDT,SXPUSDT,0.01,-4.02,-3.37,84.9,36
771,ATOMUSDT,QTUMUSDT,0.0,-4.14,-3.37,3.84,36
1071,OMGUSDT,SXPUSDT,0.0,-5.39,-3.37,3.64,36
1074,OMGUSDT,GTCUSDT,0.01,-3.95,-3.37,0.74,36
59,EOSUSDT,SXPUSDT,0.0,-5.28,-3.37,1.82,36
1135,DASHUSDT,MKRUSDT,0.02,-3.71,-3.37,0.06,36
1031,DYDXUSDT,RSRUSDT,0.0,-4.17,-3.37,357.17,35
890,YFIUSDT,SCRTUSDT,0.0,-4.77,-3.37,3825.97,35
743,MANAUSDT,XNOUSDT,0.0,-4.24,-3.37,0.95,35
1010,ALGOUSDT,HNTUSDT,0.0,-5.03,-3.37,0.03,35
295,UNIUSDT,1INCHUSDT,0.01,-4.1,-3.37,6.16,35
2138,IOTAUSDT,CREAMUSDT,0.0,-6.83,-3.37,0.02,35
711,SANDUSDT,RVNUSDT,0.01,-3.77,-3.37,49.61,35
2303,CREAMUSDT,QNTUSDT,0.01,-4.1,-3.37,0.36,35
708,SANDUSDT,STXUSDT,0.0,-5.17,-3.37,2.37,35
258,DOTUSDT,SCUSDT,0.0,-4.79,-3.37,1768.07,35
239,ADAUSDT,CREAMUSDT,0.0,-5.48,-3.37,0.02,35
1280,C98USDT,LPTUSDT,0.01,-3.85,-3.37,0.06,35
257,DOTUSDT,RNDRUSDT,0.0,-4.28,-3.37,7.92,35
1206,GALAUSDT,SFPUSDT,0.0,-5.42,-3.37,0.26,35
776,ATOMUSDT,STXUSDT,0.02,-3.61,-3.37,21.42,35
139,LTCUSDT,THETAUSDT,0.0,-4.13,-3.37,32.86,35
1392,TLMUSDT,DGBUSDT,0.0,-5.87,-3.37,3.93,35
1443,WOOUSDT,FXSUSDT,0.0,-4.13,-3.37,0.02,35
1453,LRCUSDT,REQUSDT,0.02,-3.69,-3.37,4.05,35
1454,LRCUSDT,CREAMUSDT,0.0,-5.45,-3.37,0.02,35
1465,ENSUSDT,RSRUSDT,0.02,-3.64,-3.37,1065.84,35
2040,REQUSDT,KDAUSDT,0.0,-4.71,-3.37,0.04,35
2684,BAKEUSDT,FTMUSDT,0.05,-3.37,-3.37,0.71,34
1694,QTUMUSDT,SXPUSDT,0.01,-3.95,-3.37,5.25,34
351,SUSHIUSDT,IOTXUSDT,0.01,-3.98,-3.37,44.05,34
265,DOTUSDT,XNOUSDT,0.0,-4.21,-3.37,8.03,34
604,VETUSDT,BICOUSDT,0.04,-3.41,-3.37,0.04,34
1429,ILVUSDT,HNTUSDT,0.02,-3.71,-3.37,26.29,34
1452,LRCUSDT,STXUSDT,0.01,-4.07,-3.37,0.79,34
909,BSVUSDT,CREAMUSDT,0.0,-5.31,-3.37,1.95,34
530,XLMUSDT,ALGOUSDT,0.01,-3.78,-3.37,0.26,34
206,ADAUSDT,MANAUSDT,0.01,-3.89,-3.37,0.45,34
2118,PEOPLEUSDT,IMXUSDT,0.02,-3.6,-3.37,0.03,34
243,ADAUSDT,XNOUSDT,0.0,-7.04,-3.37,0.43,34
1764,YGGUSDT,MASKUSDT,0.04,-3.41,-3.37,0.54,34
30,EOSUSDT,SOLUSDT,0.02,-3.65,-3.37,0.02,34
1934,STXUSDT,XNOUSDT,0.0,-4.55,-3.37,0.51,34
2306,CREAMUSDT,CKBUSDT,0.0,-4.41,-3.37,3847.3,34
1546,BATUSDT,STXUSDT,0.0,-4.87,-3.37,0.61,34
64,EOSUSDT,STXUSDT,0.0,-4.66,-3.37,1.94,34
810,CHZUSDT,LPTUSDT,0.01,-3.89,-3.37,0.01,34
1792,SFPUSDT,1INCHUSDT,0.0,-4.25,-3.37,0.53,34
2653,STMXUSDT,DOTUSDT,0.03,-3.57,-3.37,0.0,34
455,MATICUSDT,QNTUSDT,0.01,-3.87,-3.37,0.01,34
359,SUSHIUSDT,DENTUSDT,0.0,-4.75,-3.37,1221.96,34
1326,ALICEUSDT,RAYUSDT,0.0,-4.79,-3.37,2.28,34
1948,MASKUSDT,DENTUSDT,0.02,-3.73,-3.37,1594.32,33
1029,DYDXUSDT,SKLUSDT,0.0,-4.4,-3.37,25.67,33
1205,GALAUSDT,YGGUSDT,0.01,-3.77,-3.37,0.09,33
1131,IOSTUSDT,FXSUSDT,0.04,-3.43,-3.37,0.0,33
290,UNIUSDT,ZENUSDT,0.0,-4.44,-3.37,0.24,33
261,DOTUSDT,IOTAUSDT,0.01,-3.8,-3.37,26.67,33
2469,CKBUSDT,BSVUSDT,0.04,-3.42,-3.37,0.0,33
364,SUSHIUSDT,DGBUSDT,0.0,-4.63,-3.37,125.85,33
1081,OMGUSDT,CREAMUSDT,0.0,-5.67,-3.37,0.11,33
2696,FXSUSDT,ETCUSDT,0.01,-4.03,-3.37,0.76,33
2293,DENTUSDT,XNOUSDT,0.0,-5.22,-3.37,0.0,33
1289,C98USDT,FXSUSDT,0.03,-3.56,-3.37,0.05,33
1836,SKLUSDT,RSRUSDT,0.02,-3.72,-3.37,13.91,33
1148,DASHUSDT,SFPUSDT,0.0,-4.22,-3.37,131.63,33
1157,DASHUSDT,PEOPLEUSDT,0.0,-4.27,-3.37,1974.16,33
1703,QTUMUSDT,CREAMUSDT,0.0,-5.78,-3.37,0.16,33
2414,QNTUSDT,XNOUSDT,0.01,-4.08,-3.37,50.33,33
1209,GALAUSDT,SCUSDT,0.0,-4.34,-3.37,19.87,33
263,DOTUSDT,CREAMUSDT,0.0,-5.17,-3.37,0.44,33
1343,EGLDUSDT,SFPUSDT,0.04,-3.44,-3.37,192.61,33
1782,IMXUSDT,STMXUSDT,0.01,-3.82,-3.37,106.05,33
272,UNIUSDT,SANDUSDT,0.0,-4.71,-3.37,3.37,33
1492,IOTXUSDT,MASKUSDT,0.0,-5.81,-3.37,0.02,33
2103,REEFUSDT,ZILUSDT,0.02,-3.71,-3.37,0.08,33
196,ADAUSDT,DOTUSDT,0.02,-3.64,-3.37,0.05,33
2364,10000NFTUSDT,STMXUSDT,0.02,-3.65,-3.37,0.84,33
919,ICPUSDT,CELRUSDT,0.0,-4.7,-3.37,340.3,33
1550,BATUSDT,1INCHUSDT,0.04,-3.46,-3.37,0.47,33
1440,FLOWUSDT,SCRTUSDT,0.01,-4.0,-3.37,1.15,33
1325,ALICEUSDT,XNOUSDT,0.0,-4.53,-3.37,2.78,33
248,DOTUSDT,THETAUSDT,0.01,-4.01,-3.37,5.81,32
118,BCHUSDT,STXUSDT,0.03,-3.59,-3.37,260.44,32
2647,BSWUSDT,ANCUSDT,0.01,-3.94,-3.37,0.44,32
2305,CREAMUSDT,RAYUSDT,0.0,-4.99,-3.37,14.96,32
2396,HNTUSDT,REQUSDT,0.01,-3.86,-3.37,90.8,32
120,BCHUSDT,REQUSDT,0.02,-3.68,-3.37,1341.69,32
518,SOLUSDT,XNOUSDT,0.0,-5.42,-3.37,46.44,32
986,ALGOUSDT,LRCUSDT,0.04,-3.38,-3.37,0.78,32
761,ATOMUSDT,DASHUSDT,0.0,-4.39,-3.37,0.24,32
71,EOSUSDT,RVNUSDT,0.0,-4.71,-3.37,40.58,32
665,AXSUSDT,GRTUSDT,0.01,-3.9,-3.37,129.09,32
637,THETAUSDT,XNOUSDT,0.01,-3.99,-3.37,1.38,32
2378,HNTUSDT,BSVUSDT,0.02,-3.63,-3.37,0.25,32
1794,SFPUSDT,IOTAUSDT,0.01,-3.84,-3.37,1.17,32
1449,LRCUSDT,SFPUSDT,0.02,-3.63,-3.37,1.15,32
362,SUSHIUSDT,CTSIUSDT,0.0,-5.24,-3.37,9.17,32
1000,ALGOUSDT,STXUSDT,0.0,-4.39,-3.37,0.61,32
2097,REEFUSDT,LUNAUSDT,0.02,-3.74,-3.37,0.0,32
1012,ALGOUSDT,XNOUSDT,0.0,-4.87,-3.37,0.32,31
1542,BATUSDT,SFPUSDT,0.02,-3.64,-3.37,0.88,31
642,COMPUSDT,OMGUSDT,0.02,-3.69,-3.37,28.13,31
38,EOSUSDT,CRVUSDT,0.01,-4.1,-3.37,0.99,31
526,XLMUSDT,ATOMUSDT,0.02,-3.71,-3.37,0.01,31
1862,GTCUSDT,XNOUSDT,0.01,-3.96,-3.37,2.69,31
802,AVAXUSDT,FXSUSDT,0.01,-3.95,-3.37,2.7,31
799,AVAXUSDT,XNOUSDT,0.01,-3.83,-3.37,34.09,31
1330,ALICEUSDT,BAKEUSDT,0.0,-4.16,-3.37,7.39,31
2388,HNTUSDT,LPTUSDT,0.04,-3.44,-3.37,0.9,31
1352,EGLDUSDT,1INCHUSDT,0.01,-3.88,-3.37,101.9,31
789,ATOMUSDT,OCEANUSDT,0.04,-3.38,-3.37,49.9,31
2021,CTKUSDT,FXSUSDT,0.0,-4.45,-3.37,0.04,31
988,ALGOUSDT,BATUSDT,0.0,-4.15,-3.37,1.01,31
617,THETAUSDT,FTTUSDT,0.01,-3.96,-3.37,0.08,31
2400,HNTUSDT,XNOUSDT,0.0,-4.19,-3.37,9.05,31
1897,SCUSDT,CREAMUSDT,0.0,-5.41,-3.37,0.0,31
1698,QTUMUSDT,SCUSDT,0.0,-4.24,-3.37,630.24,31
2056,1INCHUSDT,CREAMUSDT,0.0,-6.2,-3.37,0.04,31
484,FILUSDT,REQUSDT,0.0,-4.35,-3.37,89.08,31
1890,SCUSDT,DASHUSDT,0.0,-4.47,-3.37,0.0,31
1211,GALAUSDT,STXUSDT,0.01,-4.08,-3.37,0.18,31
1954,MASKUSDT,CTSIUSDT,0.0,-4.27,-3.37,11.96,31
707,SANDUSDT,GTCUSDT,0.02,-3.77,-3.37,0.45,31
2689,BAKEUSDT,REQUSDT,0.04,-3.46,-3.37,3.78,31
1184,FTTUSDT,HNTUSDT,0.04,-3.4,-3.37,2.02,31
233,ADAUSDT,SCUSDT,0.0,-4.3,-3.37,94.2,31
1834,ZENUSDT,DGBUSDT,0.04,-3.43,-3.37,1464.15,31
1609,SNXUSDT,LOOKSUSDT,0.01,-3.82,-3.37,3.25,31
1140,DASHUSDT,LRCUSDT,0.02,-3.61,-3.37,114.81,31
495,SOLUSDT,FTMUSDT,0.01,-4.07,-3.37,87.27,31
66,EOSUSDT,BICOUSDT,0.0,-5.18,-3.37,1.54,31
1790,SFPUSDT,STXUSDT,0.0,-5.09,-3.37,0.69,31
2484,OCEANUSDT,XEMUSDT,0.01,-3.88,-3.37,5.2,31
2409,HNTUSDT,FXSUSDT,0.02,-3.76,-3.37,0.72,31
598,VETUSDT,FLOWUSDT,0.04,-3.46,-3.37,0.01,31
886,YFIUSDT,XNOUSDT,0.02,-3.7,-3.37,8508.91,30
282,UNIUSDT,BATUSDT,0.0,-4.32,-3.37,13.17,30
462,ETCUSDT,CREAMUSDT,0.03,-3.59,-3.37,0.91,30
1687,LPTUSDT,OCEANUSDT,0.04,-3.41,-3.37,45.52,30
1582,STORJUSDT,PEOPLEUSDT,0.04,-3.44,-3.37,19.76,30
2049,1INCHUSDT,LRCUSDT,0.03,-3.53,-3.37,1.65,30
2032,BICOUSDT,BANDUSDT,0.0,-4.15,-3.37,0.37,30
1658,ANKRUSDT,CREAMUSDT,0.0,-4.23,-3.37,0.0,30
962,FTMUSDT,DENTUSDT,0.03,-3.5,-3.37,444.23,30
1345,EGLDUSDT,ZENUSDT,0.02,-3.71,-3.37,3.98,30
1485,IOTXUSDT,CHRUSDT,0.0,-4.41,-3.37,0.16,30
816,CHZUSDT,CREAMUSDT,0.0,-4.37,-3.37,0.01,30
352,SUSHIUSDT,CHRUSDT,0.02,-3.73,-3.37,7.06,30
1154,DASHUSDT,1INCHUSDT,0.0,-5.32,-3.37,69.63,30
2688,BAKEUSDT,BICOUSDT,0.04,-3.44,-3.37,0.58,30
165,XTZUSDT,ALICEUSDT,0.02,-3.7,-3.37,0.48,30
161,LTCUSDT,CREAMUSDT,0.0,-5.86,-3.37,2.49,30
1821,AUDIOUSDT,ALPHAUSDT,0.04,-3.45,-3.37,2.93,30
613,VETUSDT,KDAUSDT,0.04,-3.41,-3.37,0.01,30
2280,DENTUSDT,EOSUSDT,0.02,-3.66,-3.37,0.0,30
88,BCHUSDT,ADAUSDT,0.0,-4.58,-3.37,312.5,30
1132,DASHUSDT,GALAUSDT,0.0,-5.03,-3.37,513.19,30
676,AXSUSDT,BICOUSDT,0.01,-3.85,-3.37,33.54,30
138,LTCUSDT,TRXUSDT,0.0,-4.43,-3.37,1770.47,30
1276,ONEUSDT,BAKEUSDT,0.01,-3.88,-3.37,0.15,30
1784,SFPUSDT,DOTUSDT,0.02,-3.6,-3.37,0.04,30
1298,MKRUSDT,CREAMUSDT,0.02,-3.69,-3.37,46.01,30
660,COMPUSDT,CREAMUSDT,0.0,-5.72,-3.37,3.06,30
653,COMPUSDT,SFPUSDT,0.04,-3.42,-3.37,158.79,30
1533,BATUSDT,GALAUSDT,0.04,-3.46,-3.37,3.45,30
726,MANAUSDT,IOSTUSDT,0.03,-3.52,-3.37,73.05,30
1765,YGGUSDT,BICOUSDT,0.02,-3.72,-3.37,1.6,30
1864,GTCUSDT,BAKEUSDT,0.02,-3.7,-3.37,7.15,30
60,EOSUSDT,SFPUSDT,0.03,-3.47,-3.37,2.83,30
1530,BATUSDT,BCHUSDT,0.03,-3.54,-3.37,0.0,30
2308,CREAMUSDT,OCEANUSDT,0.0,-4.71,-3.37,82.79,30
2022,BICOUSDT,CELOUSDT,0.0,-4.6,-3.37,0.43,30
2244,WAVESUSDT,LOOKSUSDT,0.03,-3.53,-3.37,16.39,30
2309,CREAMUSDT,1000BTTUSDT,0.0,-5.06,-3.37,22956.67,30
1505,IOTXUSDT,BAKEUSDT,0.02,-3.68,-3.37,0.09,30
735,MANAUSDT,CTKUSDT,0.02,-3.62,-3.37,1.76,29
1928,STXUSDT,IOTAUSDT,0.0,-4.14,-3.37,1.7,29
2031,BICOUSDT,RAYUSDT,0.03,-3.53,-3.37,0.53,29
625,THETAUSDT,CROUSDT,0.0,-5.04,-3.37,7.77,29
2023,BICOUSDT,RVNUSDT,0.0,-5.56,-3.37,26.31,29
828,CRVUSDT,RUNEUSDT,0.02,-3.61,-3.37,0.27,29
765,ATOMUSDT,ILVUSDT,0.01,-4.06,-3.37,0.05,29
691,SANDUSDT,OMGUSDT,0.0,-6.02,-3.37,0.61,29
589,TRXUSDT,CKBUSDT,0.03,-3.48,-3.37,5.41,29
341,XEMUSDT,HNTUSDT,0.04,-3.41,-3.37,0.0,29
705,SANDUSDT,SFPUSDT,0.03,-3.56,-3.37,3.46,29
2124,PEOPLEUSDT,CREAMUSDT,0.0,-5.12,-3.37,0.0,29
2663,DGBUSDT,BAKEUSDT,0.0,-4.26,-3.37,0.03,29
751,ATOMUSDT,XEMUSDT,0.04,-3.41,-3.37,259.36,29
2096,REEFUSDT,AXSUSDT,0.04,-3.44,-3.37,0.0,29
734,MANAUSDT,STXUSDT,0.0,-4.39,-3.37,1.84,29
846,GRTUSDT,ONEUSDT,0.0,-4.51,-3.37,3.04,29
2628,GMTUSDT,PAXGUSDT,0.01,-3.83,-3.37,0.0,29
1751,SXPUSDT,XNOUSDT,0.01,-3.88,-3.37,0.55,29
33,EOSUSDT,VETUSDT,0.0,-4.33,-3.37,36.3,29
2219,WAVESUSDT,SNXUSDT,0.02,-3.63,-3.37,5.04,29
97,BCHUSDT,BSVUSDT,0.0,-5.43,-3.37,3.77,29
132,LTCUSDT,LINKUSDT,0.01,-3.82,-3.37,7.28,29
1868,LITUSDT,BICOUSDT,0.01,-3.82,-3.37,0.97,29
1009,ALGOUSDT,10000NFTUSDT,0.01,-3.99,-3.37,46.86,29
1020,DYDXUSDT,CELRUSDT,0.01,-3.9,-3.37,99.25,29
218,ADAUSDT,GALAUSDT,0.01,-3.89,-3.37,4.74,29
217,ADAUSDT,DASHUSDT,0.03,-3.56,-3.37,0.01,29
983,ALGOUSDT,EGLDUSDT,0.04,-3.38,-3.37,0.0,29
1230,CELRUSDT,REEFUSDT,0.01,-3.97,-3.37,5.49,29
1039,DYDXUSDT,HOTUSDT,0.04,-3.41,-3.37,977.51,29
1041,DYDXUSDT,DGBUSDT,0.02,-3.71,-3.37,190.82,29
1049,SRMUSDT,IMXUSDT,0.05,-3.37,-3.37,1.25,29
1415,RUNEUSDT,CREAMUSDT,0.02,-3.63,-3.37,0.21,29
2422,ZILUSDT,LTCUSDT,0.0,-4.49,-3.37,0.0,29
199,ADAUSDT,FILUSDT,0.02,-3.67,-3.37,0.05,29
242,ADAUSDT,QNTUSDT,0.0,-4.13,-3.37,0.01,29
232,ADAUSDT,RNDRUSDT,0.01,-3.93,-3.37,0.42,29
245,ADAUSDT,KDAUSDT,0.0,-4.18,-3.37,0.17,29
946,FTMUSDT,CELRUSDT,0.03,-3.56,-3.37,23.79,29
2130,PEOPLEUSDT,OCEANUSDT,0.01,-4.05,-3.37,0.11,29
1893,SCUSDT,STXUSDT,0.0,-4.24,-3.37,0.01,29
1681,LPTUSDT,PEOPLEUSDT,0.02,-3.59,-3.37,427.45,29
1214,GALAUSDT,CREAMUSDT,0.0,-5.64,-3.37,0.0,29
2458,XNOUSDT,RAYUSDT,0.0,-4.52,-3.37,0.82,29
164,LTCUSDT,CKBUSDT,0.04,-3.39,-3.37,9574.71,29
1255,HBARUSDT,QNTUSDT,0.04,-3.43,-3.37,0.0,29
1886,RNDRUSDT,REQUSDT,0.01,-3.91,-3.37,10.17,29
1887,RNDRUSDT,CREAMUSDT,0.0,-4.17,-3.37,0.06,29
2467,CKBUSDT,DOTUSDT,0.05,-3.37,-3.37,0.0,29
1199,GALAUSDT,TLMUSDT,0.02,-3.66,-3.37,1.97,29
970,FTMUSDT,DGBUSDT,0.01,-3.98,-3.37,45.75,29
977,ALGOUSDT,IOSTUSDT,0.0,-4.59,-3.37,24.39,29
1581,STORJUSDT,ARUSDT,0.01,-4.02,-3.37,0.03,29
1294,MKRUSDT,1INCHUSDT,0.01,-3.87,-3.37,1262.04,28
1292,MKRUSDT,STORJUSDT,0.02,-3.75,-3.37,1809.97,28
2460,XNOUSDT,OCEANUSDT,0.01,-4.04,-3.37,4.54,28
128,BCHUSDT,XNOUSDT,0.0,-4.87,-3.37,133.71,28
663,COMPUSDT,XNOUSDT,0.0,-4.78,-3.37,55.87,28
1307,ALICEUSDT,EOSUSDT,0.03,-3.58,-3.37,2.8,28
1316,ALICEUSDT,ANKRUSDT,0.04,-3.46,-3.37,86.69,28
2649,CTSIUSDT,ANTUSDT,0.03,-3.53,-3.37,0.08,28
2453,XNOUSDT,TLMUSDT,0.03,-3.57,-3.37,21.85,28
1362,EGLDUSDT,CKBUSDT,0.04,-3.38,-3.37,14294.73,28
906,BSVUSDT,REQUSDT,0.01,-4.09,-3.37,356.18,28
630,THETAUSDT,STXUSDT,0.03,-3.55,-3.37,2.69,28
94,BCHUSDT,MANAUSDT,0.03,-3.49,-3.37,141.44,28
2069,ANTUSDT,CELOUSDT,0.01,-4.1,-3.37,1.3,28
463,ETCUSDT,HNTUSDT,0.04,-3.4,-3.37,1.84,28
1663,LPTUSDT,XEMUSDT,0.04,-3.45,-3.37,236.62,28
1594,SNXUSDT,AAVEUSDT,0.04,-3.38,-3.37,0.03,28
1736,SXPUSDT,SFPUSDT,0.02,-3.64,-3.37,1.55,28
1738,SXPUSDT,ZENUSDT,0.02,-3.68,-3.37,0.03,28
1739,SXPUSDT,GTCUSDT,0.02,-3.77,-3.37,0.2,28
1577,STORJUSDT,RNDRUSDT,0.01,-3.79,-3.37,0.46,28
2037,REQUSDT,QNTUSDT,0.03,-3.52,-3.37,0.0,28
1575,STORJUSDT,SXPUSDT,0.0,-4.52,-3.37,0.85,28
2036,REQUSDT,CREAMUSDT,0.04,-3.45,-3.37,0.01,28
1565,STORJUSDT,VETUSDT,0.03,-3.53,-3.37,16.91,28
47,EOSUSDT,GALAUSDT,0.0,-4.89,-3.37,11.02,28
2092,ARUSDT,XNOUSDT,0.03,-3.47,-3.37,13.77,28
50,EOSUSDT,EGLDUSDT,0.0,-4.65,-3.37,0.01,28
1412,RUNEUSDT,IOTAUSDT,0.0,-4.48,-3.37,12.55,28
616,THETAUSDT,DASHUSDT,0.02,-3.59,-3.37,0.03,28
683,AXSUSDT,KDAUSDT,0.04,-3.38,-3.37,8.35,28
1241,HBARUSDT,XLMUSDT,0.04,-3.42,-3.37,1.03,28
845,GRTUSDT,CELRUSDT,0.0,-5.02,-3.37,7.5,28
1146,DASHUSDT,QTUMUSDT,0.01,-3.97,-3.37,16.18,28
842,GRTUSDT,FTMUSDT,0.01,-3.87,-3.37,0.32,28
932,ICPUSDT,CELOUSDT,0.0,-4.39,-3.37,5.03,28
252,DOTUSDT,GALAUSDT,0.03,-3.58,-3.37,88.96,28
692,SANDUSDT,DASHUSDT,0.0,-4.92,-3.37,0.03,28
1846,SKLUSDT,CTSIUSDT,0.01,-3.94,-3.37,0.54,28
1080,OMGUSDT,RVNUSDT,0.01,-3.81,-3.37,81.01,28
1092,IOSTUSDT,XLMUSDT,0.01,-4.05,-3.37,0.16,28
